X,Y,OBJECTID,HOSPITAL_NAME,HOSPITAL_TYPE,HQ_ADDRESS,HQ_CITY,HQ_STATE,HQ_ZIP_CODE,COUNTY_NAME,STATE_NAME,NUM_LICENSED_BEDS,NUM_STAFFED_BEDS,NUM_ICU_BEDS,ADULT_ICU_BEDS,BED_UTILIZATION,Potential_Increase_In_Bed_Capac,AVG_VENTILATOR_USAGE
-88.12793509999999,44.8651916,4175,HSHS St Clare Memorial Hospital (FKA Community Memorial Hospital),Critical Access Hospital,855 S Main St,Oconto Falls,WI,54154,Oconto,Wisconsin,25.0,22.0,4,4,0.21681195,3,1.0
-87.8654865,44.8963283,4176,Bellin Health Oconto Hospital,Critical Access Hospital,820 Arbutus Ave,Oconto,WI,54153,Oconto,Wisconsin,10.0,10.0,2,2,0.15534246,0,0.0
-89.37481,45.6393247,4177,Ascension St Marys Hospital,Short Term Acute Care Hospital,2251 N Shore Dr,Rhinelander,WI,54501,Oneida,Wisconsin,73.0,52.0,20,20,0.43440464,21,2.0
-89.7018333,45.894076899999995,4178,Ascension Howard Young Medical Center,Short Term Acute Care Hospital,240 Maple St,Woodruff,WI,54568,Oneida,Wisconsin,99.0,50.0,10,10,0.41627398,49,2.0
-88.3933743,44.278729799999994,4179,ThedaCare Regional Medical Center - Appleton (FKA Appleton Medical Center),Short Term Acute Care Hospital,1818 N Meade St,Appleton,WI,54911,Outagamie,Wisconsin,160.0,147.0,22,22,0.58167922,13,8.0
-88.4042801,44.2482143,4180,Ascension NE Wisconsin - St Elizabeth Campus,Short Term Acute Care Hospital,1506 S Oneida St,Appleton,WI,54915,Outagamie,Wisconsin,332.0,294.0,42,42,0.42507687,38,3.0
-88.733946,44.381352,4181,ThedaCare Medical Center - New London (FKA New London Family Medical Center),Critical Access Hospital,1405 Mill St,New London,WI,54961,Outagamie,Wisconsin,25.0,25.0,5,5,0.34038356,0,2.0
-87.9262324,43.256384999999995,4182,Ascension Columbia St Marys Hospital Ozaukee,Short Term Acute Care Hospital,13111 N Port Washington Rd,Mequon,WI,53097,Ozaukee,Wisconsin,182.0,120.0,32,32,0.46652967,62,3.0
-92.6023451,44.8647749,4183,River Falls Area Hospital,Critical Access Hospital,1629 E Division St,River Falls,WI,54022,St. Croix,Wisconsin,25.0,25.0,4,4,0.20821919,0,2.0
-92.6428225,45.408899299999995,4184,St Croix Regional Medical Center,Critical Access Hospital,235 E State St,Saint Croix Falls,WI,54024,Polk,Wisconsin,25.0,25.0,3,3,0.49873972,0,2.0
-92.36094109999999,45.2969166,4185,Amery Hospital & Clinic (AKA Amery Regional Medical Center),Critical Access Hospital,265 Griffin St E,Amery,WI,54001,Polk,Wisconsin,25.0,25.0,4,4,0.3041096,0,2.0
-92.7005675,45.3017383,4186,Osceola Medical Center,Critical Access Hospital,2600 65th Ave,Osceola,WI,54020,Polk,Wisconsin,23.0,20.0,3,3,0.17643836,3,2.0
-89.5665679,44.5268222,4187,Ascension St Michaels Hospital,Short Term Acute Care Hospital,900 Illinois Ave,Stevens Point,WI,54481,Portage,Wisconsin,94.0,84.0,12,12,0.35877365,10,2.0
-90.441959,45.931062,4188,Marshfield Medical Center - Park Falls (FKA Flambeau Hospital),Critical Access Hospital,98 Sherry Ave,Park Falls,WI,54552,Price,Wisconsin,25.0,24.0,4,4,0.15148401,1,1.0
-87.82648309999999,42.7317886,4189,Ascension All Saints Hospital - Spring Street Campus (FKA Ascension Wheaton Franciscan Healthcare - All Saints),Short Term Acute Care Hospital,3801 Spring St,Racine,WI,53405,Racine,Wisconsin,314.0,249.0,23,23,0.57809317,65,6.0
-88.28138100000001,42.672694,4190,Aurora Medical Center in Burlington (FKA Aurora Memorial Hospital of Burlington),Short Term Acute Care Hospital,252 McHenry St,Burlington,WI,53105,Racine,Wisconsin,123.0,37.0,10,10,0.54624212,86,2.0
-90.3828,43.3391,4191,Richland Hospital,Critical Access Hospital,333 E 2nd St,Richland Center,WI,53581,Richland,Wisconsin,25.0,25.0,4,4,0.37950686,0,1.0
-89.04398940000002,42.833991999999995,4192,Edgerton Hospital and Health Services,Critical Access Hospital,11101 N Sherman Rd,Edgerton,WI,53534,Rock,Wisconsin,16.0,16.0,3,3,0.42062268,0,0.0
-89.0334048,42.6878014,4193,Mercyhealth Hospital and Trauma Center - Janesville,Short Term Acute Care Hospital,1000 Mineral Point Ave,Janesville,WI,53548,Rock,Wisconsin,240.0,196.0,15,15,0.40134192,44,4.0
-89.0082232,42.5486756,4194,Beloit Hospital,Short Term Acute Care Hospital,1969 W Hart Rd,Beloit,WI,53511,Rock,Wisconsin,256.0,97.0,12,12,0.44923034,159,3.0
-91.10941159999999,45.454720200000004,4195,Marshfield Medical Center - Ladysmith (FKA Rusk County Memorial Hospital),Critical Access Hospital,900 College Ave W,Ladysmith,WI,54848,Rusk,Wisconsin,25.0,25.0,4,4,0.13731645,0,2.0
-92.71746529999999,44.9608523,4196,Hudson Hospital,Critical Access Hospital,405 Stageline Rd,Hudson,WI,54016,St. Croix,Wisconsin,25.0,25.0,4,4,0.37161645,0,2.0
-92.378367,44.941575,4197,Western Wisconsin Health (FKA Baldwin Area Medical Center),Critical Access Hospital,1100 Bergslien St,Baldwin,WI,54002,St. Croix,Wisconsin,25.0,25.0,4,4,0.15649316,0,2.0
-92.5551796,45.1176605,4198,Westfields Hospital & Clinic,Critical Access Hospital,535 Hospital Rd,New Richmond,WI,54017,St. Croix,Wisconsin,25.0,25.0,4,4,0.27945206,0,2.0
-89.99303990000001,43.549577899999996,4199,Reedsburg Area Medical Center,Critical Access Hospital,2000 N Dewey Ave,Reedsburg,WI,53959,Sauk,Wisconsin,25.0,25.0,4,4,0.23112328,0,2.0
-89.754114,43.286671000000005,4200,Sauk Prairie Memorial Hospital,Short Term Acute Care Hospital,260 26th St,Prairie Du Sac,WI,53578,Sauk,Wisconsin,36.0,36.0,6,6,0.25593609,0,2.0
-89.73203409999999,43.481086600000005,4201,SSM Health St Clare Hospital - Baraboo,Short Term Acute Care Hospital,707 14th St,Baraboo,WI,53913,Sauk,Wisconsin,100.0,43.0,6,6,0.37534246,57,2.0
-91.4790288,46.0369829,4202,Hayward Area Memorial Hospital,Critical Access Hospital,11040 N State Road 77,Hayward,WI,54843,Sawyer,Wisconsin,25.0,25.0,4,4,0.29967213,0,1.0
-88.56667900000001,44.761313,4203,ThedaCare Medical Center - Shawano (FKA Shawano Medical Center),Critical Access Hospital,100 County Road B,Shawano,WI,54166,Shawano,Wisconsin,25.0,25.0,6,6,0.47671232,0,2.0
-87.7477484,43.7624647,4204,HSHS St Nicholas Hospital,Short Term Acute Care Hospital,3100 Superior Ave,Sheboygan,WI,53081,Sheboygan,Wisconsin,185.0,53.0,7,7,0.32375291,132,2.0
-87.71020970000001,43.773134999999996,4205,Aurora Sheboygan Memorial Medical Center,Short Term Acute Care Hospital,2629 N 7th St,Sheboygan,WI,53083,Sheboygan,Wisconsin,185.0,136.0,6,6,0.34389606,49,2.0
-90.354022,45.135923999999996,4206,Aspirus Medford Hospital (FKA Memorial Health Center),Critical Access Hospital,135 S Gibson St,Medford,WI,54451,Taylor,Wisconsin,25.0,25.0,4,4,0.23528767,0,2.0
-91.3186449,44.3644751,4207,Gundersen Tri-County Hospital,Critical Access Hospital,18601 Lincoln St,Whitehall,WI,54773,Trempealeau,Wisconsin,25.0,25.0,4,4,0.25808218,0,2.0
-91.212,44.5781,4208,Mayo Clinic Hospital - Oakridge in Osseo,Critical Access Hospital,13025 8th St,Osseo,WI,54758,Trempealeau,Wisconsin,18.0,18.0,5,5,0.60106546,0,2.0
-90.34505340000001,43.6486326,4209,Gundersen St Josephs Hospital (AKA Hillsboro Hospital),Critical Access Hospital,400 Water Ave,Hillsboro,WI,54634,Vernon,Wisconsin,25.0,25.0,4,4,0.12153424,0,1.0
-90.8893,43.5596,4210,Vernon Memorial Hospital,Critical Access Hospital,507 Main St,Viroqua,WI,54665,Vernon,Wisconsin,25.0,25.0,4,4,0.39890411,0,1.0
-89.251022339,45.928039551000005,4211,Ascension Eagle River Hospital,Critical Access Hospital,201 Hospital Rd,Eagle River,WI,54521,Vilas,Wisconsin,25.0,14.0,2,2,0.29667318,11,1.0
-88.46842099999999,42.574666,4212,Mercyhealth Hospital and Medical Center - Walworth,Critical Access Hospital,N2950 WI-67,Lake Geneva,WI,53147,Walworth,Wisconsin,25.0,25.0,4,4,0.40909588,0,2.0
-88.49610799999999,42.661226899999996,4213,Aurora Lakeland Medical Center,Short Term Acute Care Hospital,W3985 County Road Nn,Elkhorn,WI,53121,Walworth,Wisconsin,109.0,54.0,12,12,0.37975648,55,2.0
-91.92658829999999,45.7423472,4214,Indianhead Medical Center,Critical Access Hospital,113 4th Ave,Shell Lake,WI,54871,Washburn,Wisconsin,25.0,25.0,4,4,0.16295081,0,0.0
-91.8703438,45.841437299999996,4215,Spooner Health,Critical Access Hospital,1280 Chandler Dr,Spooner,WI,54801,Washburn,Wisconsin,25.0,20.0,3,3,0.26284152,5,1.0
-88.19496629999999,43.35582410000001,4216,Froedtert West Bend Hospital (FKA St Josephs Hospital),Short Term Acute Care Hospital,3200 Pleasant Valley Rd,West Bend,WI,53095,Washington,Wisconsin,70.0,70.0,6,6,0.51303327,0,5.0
-88.3623227,43.318278,4217,Aurora Medical Center in Washington County,Short Term Acute Care Hospital,1032 E Sumner St,Hartford,WI,53027,Washington,Wisconsin,71.0,35.0,6,6,0.39154598,36,2.0
-88.2422822,43.0110667,4218,ProHealth Waukesha Memorial Hospital (FKA Waukesha Memorial Hospital),Short Term Acute Care Hospital,725 American Ave,Waukesha,WI,53188,Waukesha,Wisconsin,400.0,240.0,24,24,0.56097031,160,3.0
-88.486853,43.100076200000004,4219,ProHealth Oconomowoc Memorial Hospital,Short Term Acute Care Hospital,791 Summit Ave,Oconomowoc,WI,53066,Waukesha,Wisconsin,156.0,58.0,11,11,0.43169579,98,2.0
-88.1384415,43.164012799999995,4220,Froedtert Menomonee Falls Hospital (FKA Community Memorial Hospital),Short Term Acute Care Hospital,W180 N8085 Town Hall Rd,Menomonee Falls,WI,53051,Waukesha,Wisconsin,237.0,169.0,15,15,0.47390777,68,9.0
-89.0765923,44.3452098,4221,ThedaCare Medical Center - Waupaca (FKA Riverside Medical Center),Critical Access Hospital,800 Riverside Dr,Waupaca,WI,54981,Waupaca,Wisconsin,25.0,25.0,4,4,0.27561644,0,2.0
-89.2460685,44.183561,4222,ThedaCare Medical Center - Wild Rose (FKA Wild Rose Community Memorial Hospital),Critical Access Hospital,601 Grove Ave,Wild Rose,WI,54984,Waushara,Wisconsin,25.0,25.0,4,4,0.19978082,0,2.0
-88.5961882,44.0283377,4223,Aurora Medical Center in Oshkosh,Short Term Acute Care Hospital,855 N Westhaven Dr,Oshkosh,WI,54904,Winnebago,Wisconsin,84.0,79.0,12,12,0.46381134,5,2.0
-88.4534551,44.188198799999995,4224,ThedaCare Regional Medical Center - Neenah (FKA Theda Clark Medical Center),Short Term Acute Care Hospital,130 2nd St,Neenah,WI,54956,Winnebago,Wisconsin,182.0,139.0,14,14,0.63660192,43,8.0
-88.6004882,44.0129408,4225,Ascension NE Wisconsin - Mercy Campus,Short Term Acute Care Hospital,500 S Oakwood Rd,Oshkosh,WI,54904,Winnebago,Wisconsin,157.0,104.0,12,12,0.34523535,53,2.0
-90.18,44.6778,4226,Marshfield Medical Center - Marshfield (FKA Ministry Saint Josephs Hospital),Short Term Acute Care Hospital,611 N Saint Joseph Ave,Marshfield,WI,54449,Wood,Wisconsin,504.0,201.0,12,12,0.8783071,303,6.0
-89.8304,44.3817,4227,Aspirus Riverview Hospital (FKA Riverview Hospital Association),Short Term Acute Care Hospital,410 Dewey St,Wisconsin Rapids,WI,54494,Wood,Wisconsin,99.0,45.0,4,4,0.5606088,54,3.0
-105.55650520000002,41.3129868,4228,Ivinson Memorial Hospital,Short Term Acute Care Hospital,255 N 30th St,Laramie,WY,82072,Albany,Wyoming,99.0,66.0,4,4,0.19045247,33,3.0
-108.0389,44.3785,4229,South Big Horn County Hospital,Critical Access Hospital,388 Us Highway 20 S,Basin,WY,82410,Big Horn,Wyoming,10.0,10.0,2,2,0.2230137,0,0.0
-108.390286,44.825804,4230,North Big Horn Hospital,Critical Access Hospital,1115 Lane 12,Lovell,WY,82431,Big Horn,Wyoming,15.0,12.0,2,2,0.58150685,3,1.0
-105.5180669,44.2904475,4231,Campbell County Memorial Hospital,Short Term Acute Care Hospital,501 S Burma Ave,Gillette,WY,82716,Campbell,Wyoming,90.0,66.0,14,14,0.25832295,24,2.0
-107.26174479999999,41.7868657,4232,Memorial Hospital of Carbon County,Critical Access Hospital,2221 Elm St,Rawlins,WY,82301,Carbon,Wyoming,25.0,25.0,6,6,0.18684931,0,2.0
-105.8734,42.8623,4233,Memorial Hospital of Converse County,Critical Access Hospital,111 S 5th St,Douglas,WY,82633,Converse,Wyoming,25.0,25.0,5,5,0.28701371,0,2.0
-104.37409179999999,44.4088726,4234,Crook County Medical Service,Critical Access Hospital,713 Oak St,Sundance,WY,82729,Crook,Wyoming,16.0,16.0,3,3,0.18972602,0,1.0
-108.418676,43.034754,4235,SageWest - Riverton (FKA Riverton Memorial Hospital),Short Term Acute Care Hospital,2100 W Sunset Dr,Riverton,WY,82501,Fremont,Wyoming,146.0,133.0,12,12,0.12882893,13,2.0
-104.19361479999999,42.0828261,4236,Torrington Community Hospital,Critical Access Hospital,2000 Campbell Dr,Torrington,WY,82240,Goshen,Wyoming,25.0,26.0,4,4,0.22882192,-1,2.0
-108.1985138,43.6481402,4237,Hot Springs County Memorial Hospital,Critical Access Hospital,150 E Arapahoe St,Thermopolis,WY,82443,Hot Springs,Wyoming,25.0,25.0,4,4,0.17391782,0,2.0
-106.7063996,44.3503498,4238,Johnson County Healthcare Center,Critical Access Hospital,497 W Lott St,Buffalo,WY,82834,Johnson,Wyoming,25.0,22.0,4,4,0.27534246,3,1.0
-104.78613059999999,41.148043,4239,Cheyenne VA Medical Center,VA Hospital,2360 E Pershing Blvd,Cheyenne,WY,82001,Laramie,Wyoming,22.0,22.0,1,1,,0,2.0
-104.8165116,41.140603000000006,4240,Cheyenne Regional Medical Center - West Campus,Short Term Acute Care Hospital,214 E 23rd St,Cheyenne,WY,82001,Laramie,Wyoming,206.0,170.0,15,15,0.5133601999999999,36,4.0
-110.930645,42.7170992,4241,Star Valley Health (FKA Star Valley Medical Center),Critical Access Hospital,901 Adams St,Afton,WY,83110,Lincoln,Wyoming,22.0,22.0,4,4,0.31033623,0,2.0
-106.3082646,42.8484899,4242,Wyoming Medical Center - Central Campus,Short Term Acute Care Hospital,1233 E 2nd St,Casper,WY,82601,Natrona,Wyoming,249.0,212.0,14,14,0.46185061,37,9.0
-104.4460732,42.7541707,4243,Niobrara Health & Life Center,Critical Access Hospital,921 S Ballancee Ave,Lusk,WY,82225,Niobrara,Wyoming,24.0,24.0,4,4,0.83299088,0,0.0
-108.7695,44.7566,4244,Powell Valley Healthcare,Critical Access Hospital,777 Avenue H,Powell,WY,82435,Park,Wyoming,25.0,25.0,4,4,0.23660274,0,2.0
-109.0737845,44.5265642,4245,Cody Regional Health (AKA West Park Hospital),Critical Access Hospital,707 Sheridan Ave,Cody,WY,82414,Park,Wyoming,25.0,25.0,4,4,0.46684933,0,2.0
-104.96069809999999,42.049908,4246,Platte County Memorial Hospital,Critical Access Hospital,201 14th St,Wheatland,WY,82201,Platte,Wyoming,25.0,25.0,4,4,0.1489315,0,2.0
-106.9858096,44.827386700000005,4247,Sheridan VA Medical Center,VA Hospital,1898 Fort Rd,Sheridan,WY,82801,Sheridan,Wyoming,208.0,208.0,1,1,,0,1.0
-106.975756,44.808659000000006,4248,Sheridan Memorial Hospital,Short Term Acute Care Hospital,1401 W 5th St,Sheridan,WY,82801,Sheridan,Wyoming,88.0,71.0,11,11,0.36752138,17,2.0
-109.2351124,41.584663299999995,4249,Memorial Hospital of Sweetwater County,Short Term Acute Care Hospital,1200 College Dr,Rock Springs,WY,82901,Sweetwater,Wyoming,99.0,58.0,10,10,0.21681625,41,2.0
-110.7496446,43.4806781,4250,St Johns Health (FKA St Johns Medical Center),Short Term Acute Care Hospital,625 E Broadway Ave,Jackson,WY,83001,Teton,Wyoming,48.0,48.0,6,6,0.35913241,0,2.0
-110.990517,41.242659,4251,Evanston Regional Hospital,Short Term Acute Care Hospital,190 Arrowhead Dr,Evanston,WY,82930,Uinta,Wyoming,42.0,32.0,6,6,0.12885274,10,2.0
-107.94914159999999,44.013174600000006,4252,Washakie Medical Center,Critical Access Hospital,400 S 15th St,Worland,WY,82401,Washakie,Wyoming,18.0,18.0,3,3,0.31948251,0,2.0
-104.1897,43.8488,4253,Weston County Health Services,Critical Access Hospital,1124 Washington Blvd,Newcastle,WY,82701,Weston,Wyoming,12.0,12.0,2,2,0.44269407,0,0.0
-170.68577319999997,-14.290189999999999,4254,LBJ Tropical Medical Center,Short Term Acute Care Hospital,Fagaalu Village,Pago Pago,AS,96799,,,120.0,120.0,21,21,,0,2.0
144.7761,13.4976,4255,Guam Memorial Hospital Authority,Short Term Acute Care Hospital,850 Gov Carlos G Camacho Rd,Tamuning,GU,96913,,,161.0,161.0,14,14,0.64410788,0,2.0
145.72417040000002,15.210586,4256,Commonwealth Health Center,Short Term Acute Care Hospital,1 Lower Navy Hill Rd,Saipan,MP,96950,,,74.0,74.0,4,4,0.52532393,0,
-67.1540698,18.4274454,4257,Hospital Comunitario Buen Samaritano,Short Term Acute Care Hospital,Carr2 Km14 Ave Severiano Cuevas #18,Aguadilla,PR,603,Aguadilla,Puerto Rico,124.0,124.0,8,8,0.57169688,0,2.0
-66.2617823,18.143361600000002,4258,Mennonite Hospital of Aibonito,Short Term Acute Care Hospital,Carretera 726 Calle José C. Vázquez,Aibonito,PR,705,Aibonito,Puerto Rico,150.0,150.0,6,6,0.44184476,0,2.0
-66.73127889999999,18.467123100000002,4259,Hospital Pavia Arecibo,Short Term Acute Care Hospital,Carretera 129 Km 0.1 Avenida San Luis,Arecibo,PR,613,Arecibo,Puerto Rico,176.0,176.0,8,8,0.64553237,0,3.0
-66.7164,18.4725,4260,Hospital Metropolitano Dr Susoni (FKA Hospital Dr Susoni),Short Term Acute Care Hospital,55 Calle Palma,Arecibo,PR,612,Arecibo,Puerto Rico,119.0,119.0,6,6,0.72031772,0,2.0
,,4261,Bayamon Medical Center (FKA Hospital Hermanos Melendez),Short Term Acute Care Hospital,KM 11 7 PR-2,Bayamon,PR,960,,,253.0,253.0,21,21,0.3880665,0,2.0
-66.1663547,18.397993300000003,4262,Doctors Center Hospital Bayamon,Short Term Acute Care Hospital,9 J St Ext Hermanas Davila,Bayamon,PR,959,Bayamon,Puerto Rico,146.0,146.0,6,6,0.83214486,0,2.0
-66.153295,18.366245000000003,4263,Hospital Universitario Dr Ruiz Arnau,Short Term Acute Care Hospital,Laurel Ave Santa Juanita #100,Bayamon,PR,956,Bayamon,Puerto Rico,102.0,102.0,18,18,0.30026859,0,2.0
-66.1472788,18.3977117,4264,HIMA San Pablo Bayamon Hospital,Short Term Acute Care Hospital,70 Calle Santa Cruz,Bayamon,PR,961,Bayamon,Puerto Rico,405.0,405.0,39,39,0.58684254,0,3.0
-66.04502,18.233926999999998,4265,Hospital Menonita of Caguas (AKA Hospital San Juan Bautista Medical Center),Short Term Acute Care Hospital,Carr 172 Urb Turabo Gardens,Caguas,PR,727,Caguas,Puerto Rico,225.0,225.0,18,18,0.53003347,0,2.0
-66.0357,18.2493,4266,HIMA San Pablo Caguas Hospital,Short Term Acute Care Hospital,100 Ave Luis Munoz Marin,Caguas,PR,725,Caguas,Puerto Rico,401.0,401.0,46,46,0.60495621,0,4.0
-65.9718328,18.388589899999996,4267,University of Puerto Rico Hospital,Short Term Acute Care Hospital,Carr 3 Km 8 3 Ave 65th Infanteria,Carolina,PR,984,Carolina,Puerto Rico,233.0,233.0,8,8,0.54701626,0,2.0
,,4268,Cayey Mennonite Medical Center,Short Term Acute Care Hospital,Carretera 14 Interior Km. 0.3 Barrio Rincón Sector Lomas,Cayey,PR,737,,,225.0,225.0,35,35,0.63292539,0,3.0
-65.6531,18.3356,4269,HIMA San Pablo Fajardo,Short Term Acute Care Hospital,404 Ave General Valero,Fajardo,PR,738,Fajardo,Puerto Rico,184.0,184.0,17,17,0.23444015,0,2.0
,,4270,Mennonite Hospital Guayama (FKA Episcopal Hospital San Lucas Guayama),Short Term Acute Care Hospital,Calle Principal Urb La Hacienda,Guayama,PR,785,,,116.0,116.0,6,6,0.63424659,0,2.0
-65.8259,18.1504,4271,HIMA San Pablo Humacao Hospital,Short Term Acute Care Hospital,3 Calle Font Martelo E,Humacao,PR,791,Humacao,Puerto Rico,57.0,57.0,6,6,0.62826246,0,2.0
-65.8342,18.1534,4272,Hospital Oriente (FKA Hospital Dr Dominguez),Short Term Acute Care Hospital,300 Calle Font Martelo,Humacao,PR,791,Humacao,Puerto Rico,67.0,67.0,4,4,0.64183193,0,2.0
-65.8361,18.1559,4273,Ryder Memorial Hospital,Short Term Acute Care Hospital,355 Avenue Font Martelo,Humacao,PR,791,Humacao,Puerto Rico,165.0,165.0,29,29,0.30434206,0,2.0
-66.834945679,18.181415558,4274,Hospital General Castaner,Short Term Acute Care Hospital,Car 135 Km 4.5,Castaner,PR,631,Lares,Puerto Rico,,,4,4,,0,0.0
-66.4815097,18.4341812,4275,Manati Medical Center,Short Term Acute Care Hospital,Calle Hernandez Carrion,Manati,PR,674,Manati,Puerto Rico,263.0,263.0,20,20,0.71018285,0,3.0
-66.4723499,18.432700399999998,4276,Doctors Center Hospital Manati,Short Term Acute Care Hospital,Marginal Carretera No 2 Km 47 7,Manati,PR,674,Manati,Puerto Rico,253.0,253.0,8,8,0.85575831,0,2.0
,,4277,Hospital Perea,Short Term Acute Care Hospital,15 Calle Doctor Basora,Mayaguez,PR,681,,,123.0,123.0,4,4,0.69112372,0,2.0
,,4278,Mayaguez Medical Center (AKA Centro Medico De Mayag),Short Term Acute Care Hospital,410 Ave Hostos,Mayaguez,PR,681,,,195.0,195.0,31,31,0.75175273,0,3.0
-67.1192192,18.1868275,4279,Bella Vista Hospital,Short Term Acute Care Hospital,Carr 349 Km 2 7 Cerro Las Mesas,Mayaguez,PR,681,Mayaguez,Puerto Rico,158.0,158.0,9,9,0.37190914,0,2.0
-67.1095,18.3901,4280,Hospital San Carlos Borromeo,Short Term Acute Care Hospital,Calle Concepcion Vera Ayala #550 S,Moca,PR,676,Moca,Puerto Rico,106.0,106.0,7,7,0.40599638,0,2.0
-66.5995,18.026,4281,Hospital Episcopal San Lucas Ponce,Short Term Acute Care Hospital,917 Ave Tito Castro,Ponce,PR,716,Ponce,Puerto Rico,326.0,326.0,50,50,0.73830575,0,3.0
,,4282,Hospital Oncologico Andres Grillasca,Short Term Acute Care Hospital,1000 Tito Castro Blvd,Ponce,PR,733,,,86.0,86.0,15,15,,0,0.0
-66.5475,18.0492,4283,Hospital San Cristobal,Short Term Acute Care Hospital,Carr 506 Km 1 0,Coto Laurel,PR,780,Ponce,Puerto Rico,157.0,157.0,35,35,0.56448829,0,2.0
-66.6180176,17.997021399999998,4284,Hospital Damas,Short Term Acute Care Hospital,2213 Ponce Byp,Ponce,PR,717,Ponce,Puerto Rico,184.0,184.0,16,16,0.55209947,0,2.0
-66.6021423,18.0046743,4285,Hospital Metropolitano Dr Pila,Short Term Acute Care Hospital,2435 Bulevar Luis A Ferre,Ponce,PR,717,Ponce,Puerto Rico,107.0,107.0,10,10,0.68078351,0,2.0
